总编号,是否循环,位置参数1,图片索引,滞留时间,列1,列2,行1,行2,文件编号,未知参数2,文件路径
2798,1,0,13,33,0.813,0.875,0.750,1.000,0,17,UI\UIP5\button05@
2798,1,0,14,33,0.875,0.938,0.750,1.000,0,17,UI\UIP5\button05@
2798,1,0,15,33,0.938,1.000,0.750,1.000,0,17,UI\UIP5\button05@
2798,1,0,16,33,0.000,0.063,0.000,0.250,1,,
2798,1,0,17,33,0.063,0.125,0.000,0.250,1,,
2798,1,0,18,33,0.125,0.188,0.000,0.250,1,,
2798,1,0,19,33,0.188,0.250,0.000,0.250,1,,
2798,1,0,20,33,0.250,0.313,0.000,0.250,1,,
2798,1,0,21,33,0.313,0.375,0.000,0.250,1,,
2798,1,0,22,33,0.375,0.438,0.000,0.250,1,,
2798,1,0,23,33,0.438,0.500,0.000,0.250,1,,
2798,1,0,24,33,0.500,0.563,0.000,0.250,1,,
2798,1,0,25,33,0.563,0.625,0.000,0.250,1,,
2798,1,0,26,33,0.625,0.688,0.000,0.250,1,,
2798,1,0,27,33,0.688,0.750,0.000,0.250,1,,
2798,1,0,28,33,0.750,0.813,0.000,0.250,1,,
2798,1,0,29,33,0.813,0.875,0.000,0.250,1,,
2799,0,0,0,10,0.938,1.000,0.500,0.750,0,17,UI\UIP5\button04@
2800,0,0,0,10,0.000,1.000,0.000,1.000,0,21,UI\UIP5\temp-12801024
2801,0,0,0,10,0.000,1.000,0.000,1.000,0,20,UI\UIP5\temp-1440900
2802,0,0,0,10,0.000,0.736,0.488,0.808,0,13,UI\UIP5\rwbj@
2803,0,0,0,10,0.342,0.400,0.693,0.752,0,13,UI\UIP5\dlbj@
2804,0,0,0,10,0.342,0.400,0.635,0.693,0,13,UI\UIP5\dlbj@
2805,0,0,0,10,0.400,0.459,0.693,0.752,0,13,UI\UIP5\dlbj@
2806,0,0,0,10,0.400,0.459,0.635,0.693,0,13,UI\UIP5\dlbj@
2807,0,0,0,10,0.459,0.518,0.693,0.752,0,13,UI\UIP5\dlbj@
2808,0,0,0,10,0.459,0.518,0.635,0.693,0,13,UI\UIP5\dlbj@
2809,0,0,0,10,0.518,0.576,0.693,0.752,0,13,UI\UIP5\dlbj@
2810,0,0,0,13274720,0.518,0.576,0.635,0.693,0,13,UI\UIP5\dlbj@
2811,0,0,0,10,0.576,0.635,0.693,0.752,0,13,UI\UIP5\dlbj@
2812,0,0,0,10,0.576,0.635,0.635,0.693,0,13,UI\UIP5\dlbj@
2813,0,0,0,10,0.635,0.693,0.693,0.752,0,13,UI\UIP5\dlbj@
2814,0,0,0,10,0.635,0.693,0.635,0.693,0,13,UI\UIP5\dlbj@
2815,0,0,0,10,0.693,0.752,0.693,0.752,0,13,UI\UIP5\dlbj@
2816,0,0,0,10,0.693,0.752,0.635,0.693,0,13,UI\UIP5\dlbj@
2817,0,0,0,10,0.752,0.811,0.693,0.752,0,13,UI\UIP5\dlbj@
2818,0,0,0,10,0.752,0.811,0.635,0.693,0,13,UI\UIP5\dlbj@
2819,0,0,0,10,0.811,0.869,0.693,0.752,0,13,UI\UIP5\dlbj@
2820,0,0,0,10,0.811,0.869,0.635,0.693,0,13,UI\UIP5\dlbj@
2821,0,0,0,10,0.869,0.928,0.693,0.752,0,13,UI\UIP5\dlbj@
2822,0,0,0,10,0.869,0.928,0.635,0.693,0,13,UI\UIP5\dlbj@
2823,0,0,0,10,0.928,0.986,0.635,0.693,0,13,UI\UIP5\dlbj@
2824,0,0,0,10,0.801,0.918,0.232,0.467,0,15,UI\UIP5\fjmbj1@
2825,0,0,0,10,0.000,0.625,0.030,0.470,0,19,UI\UIP5\linshiztbj@
2826,0,0,0,10,0.172,0.329,0.249,0.405,0,14,UI\UIP5\qbbj2@
2827,0,0,0,10,0.000,1.000,0.000,1.000,0,14,UI\UIP5\huang@
2828,0,0,0,10,0.000,1.000,0.000,1.000,0,15,UI\UIP5\huang2@
2829,0,0,0,10,0.000,0.310,0.000,0.168,0,13,UI\UIP5\zdpt@
2830,0,0,0,10,0.313,0.622,0.000,0.168,0,13,UI\UIP5\zdpt@
2831,0,0,0,10,0.365,0.521,0.781,0.937,0,13,UI\UIP5\dlbj@
2832,0,0,0,10,0.791,0.850,0.039,0.071,0,11,UI\UIP5\jy@
2833,0,0,0,10,0.791,0.850,0.071,0.104,0,11,UI\UIP5\jy@
2834,0,0,0,10,0.791,0.850,0.104,0.136,0,11,UI\UIP5\jy@
2835,0,0,0,10,0.794,0.816,0.002,0.034,0,11,UI\UIP5\jy@
2836,0,0,0,10,0.732,0.975,0.449,0.587,0,11,UI\UIP5\jy@
2837,0,0,0,10,0.391,0.587,0.605,0.640,0,11,UI\UIP5\jy@
2838,0,0,0,10,0.732,0.887,0.000,0.262,0,14,UI\UIP5\qbbj1@
2839,0,0,0,10,0.732,0.783,0.145,0.295,0,11,UI\UIP5\jy@
2840,0,0,0,10,0.732,0.776,0.295,0.418,0,11,UI\UIP5\jy@
2841,0,0,0,10,0.635,0.673,0.000,0.056,0,14,UI\UIP5\qbbj2@
2842,0,0,0,10,0.000,0.703,0.000,0.879,0,21,UI\UIP5\load_jingchi@
2843,0,0,0,10,0.000,0.703,0.000,0.879,0,27,UI\UIP5\load_shushanqigong@
2844,0,0,0,10,0.000,0.703,0.000,0.879,0,20,UI\UIP5\load_tangfu@
2845,0,0,0,10,0.000,0.703,0.000,0.879,0,25,UI\UIP5\load_yechawangdu@
2846,0,0,0,10,0.000,0.703,0.000,0.879,0,27,UI\UIP5\load_mojiaozongtan@
2847,0,0,0,10,0.000,0.703,0.000,0.879,0,25,UI\UIP5\load_mojiefengxi@
2848,0,0,0,10,0.000,0.703,0.000,0.879,0,20,UI\UIP5\load_putong@
2849,0,0,0,10,0.000,0.703,0.000,0.879,0,21,UI\UIP5\load_putong2@
2850,0,0,0,10,0.000,0.703,0.000,0.879,0,23,UI\UIP5\load_qingmucun@
2851,0,0,0,10,0.000,0.703,0.000,0.879,0,24,UI\UIP5\load_qingmucun2@
2852,0,0,0,10,0.000,0.703,0.000,0.879,0,29,UI\UIP5\load_shenjiangmijing@
2853,0,0,0,10,0.000,0.703,0.000,0.879,0,24,UI\UIP5\load_shennongci@
2854,0,0,0,10,0.000,0.703,0.000,0.879,0,21,UI\UIP5\load_shushan@
2855,0,0,0,10,0.225,0.264,0.586,0.625,0,13,UI\UIP5\zdpt@
2856,0,0,0,10,0.264,0.303,0.586,0.625,0,13,UI\UIP5\zdpt@
2857,0,0,0,10,0.000,0.703,0.000,0.879,0,28,UI\UIP5\load_mojiaozongtan2@
2858,0,0,0,10,0.000,0.703,0.000,0.879,0,33,UI\UIP5\load_yingxiongshanzhuang@
2859,0,0,0,10,0.000,0.045,0.850,0.909,0,17,UI\UIP5\SmallMap@
2860,0,0,0,10,0.816,0.838,0.002,0.034,0,11,UI\UIP5\jy@
2861,0,0,0,10,0.838,0.861,0.002,0.034,0,11,UI\UIP5\jy@
2862,0,0,0,10,0.861,0.884,0.002,0.034,0,11,UI\UIP5\jy@
3001,0,0,0,10,0.000,0.098,0.000,0.098,0,13,UI\UIP5\fu01@
3002,0,0,0,10,0.098,0.195,0.000,0.098,0,13,UI\UIP5\fu01@
3003,0,0,0,10,0.195,0.293,0.000,0.098,0,13,UI\UIP5\fu01@
3004,0,0,0,10,0.293,0.391,0.000,0.098,0,13,UI\UIP5\fu01@
3005,0,0,0,10,0.391,0.488,0.000,0.098,0,13,UI\UIP5\fu01@
3006,0,0,0,10,0.488,0.586,0.000,0.098,0,13,UI\UIP5\fu01@
3007,0,0,0,10,0.586,0.684,0.000,0.098,0,13,UI\UIP5\fu01@
3008,0,0,0,10,0.684,0.781,0.000,0.098,0,13,UI\UIP5\fu01@
3009,1,0,0,10,0.781,0.879,0.000,0.098,0,13,UI\UIP5\fu01@
3010,0,0,0,10,0.879,0.977,0.000,0.098,0,13,UI\UIP5\fu01@
3011,0,0,0,10,0.000,0.098,0.098,0.195,0,13,UI\UIP5\fu01@
3012,0,0,0,10,0.098,0.195,0.098,0.195,0,13,UI\UIP5\fu01@
3013,0,0,0,10,0.195,0.293,0.098,0.195,0,13,UI\UIP5\fu01@
3014,0,0,0,10,0.293,0.391,0.098,0.195,0,13,UI\UIP5\fu01@
3015,0,0,0,10,0.391,0.488,0.098,0.195,0,13,UI\UIP5\fu01@
3016,0,0,0,10,0.488,0.586,0.098,0.195,0,13,UI\UIP5\fu01@
3017,0,0,0,10,0.586,0.684,0.098,0.195,0,13,UI\UIP5\fu01@
3018,0,0,0,10,0.684,0.781,0.098,0.195,0,13,UI\UIP5\fu01@
3019,0,0,0,10,0.781,0.879,0.098,0.195,0,13,UI\UIP5\fu01@
3020,0,0,0,10,0.879,0.977,0.098,0.195,0,13,UI\UIP5\fu01@
3021,0,0,0,10,0.000,0.098,0.195,0.293,0,13,UI\UIP5\fu01@
3022,0,0,0,10,0.098,0.195,0.195,0.293,0,13,UI\UIP5\fu01@
3023,0,0,0,10,0.195,0.293,0.195,0.293,0,13,UI\UIP5\fu01@
3024,0,0,0,10,0.293,0.391,0.195,0.293,0,13,UI\UIP5\fu01@
3025,0,0,0,10,0.391,0.488,0.195,0.293,0,13,UI\UIP5\fu01@
3026,0,0,0,10,0.488,0.586,0.195,0.293,0,13,UI\UIP5\fu01@
3027,0,0,0,10,0.586,0.684,0.195,0.293,0,13,UI\UIP5\fu01@
3028,0,0,0,10,0.684,0.781,0.195,0.293,0,13,UI\UIP5\fu01@
3029,0,0,0,10,0.000,0.098,0.586,0.684,0,13,UI\UIP5\fu01@
3030,0,0,0,10,0.098,0.195,0.586,0.684,0,13,UI\UIP5\fu01@
3031,0,0,0,10,0.195,0.293,0.586,0.684,0,13,UI\UIP5\fu01@
3032,0,0,0,10,0.293,0.391,0.586,0.684,0,13,UI\UIP5\fu01@
3033,0,0,0,10,0.391,0.488,0.586,0.684,0,13,UI\UIP5\fu01@
3034,0,0,0,10,0.488,0.586,0.586,0.684,0,13,UI\UIP5\fu01@
3035,0,0,0,10,0.586,0.684,0.586,0.684,0,13,UI\UIP5\fu01@
3036,0,0,0,10,0.684,0.781,0.586,0.684,0,13,UI\UIP5\fu01@
3037,0,0,0,10,0.781,0.879,0.586,0.684,0,13,UI\UIP5\fu01@
3038,0,0,0,10,0.879,0.977,0.586,0.684,0,13,UI\UIP5\fu01@
3039,0,0,0,10,0.000,0.098,0.684,0.781,0,13,UI\UIP5\fu01@
3040,0,0,0,10,0.098,0.195,0.684,0.781,0,13,UI\UIP5\fu01@
3041,0,0,0,10,0.195,0.293,0.684,0.781,0,13,UI\UIP5\fu01@
3042,0,0,0,10,0.293,0.391,0.684,0.781,0,13,UI\UIP5\fu01@
3043,0,0,0,10,0.391,0.488,0.684,0.781,0,13,UI\UIP5\fu01@
3044,0,0,0,10,0.488,0.586,0.684,0.781,0,13,UI\UIP5\fu01@
3045,0,0,0,10,0.586,0.684,0.684,0.781,0,13,UI\UIP5\fu01@
3046,0,0,0,10,0.684,0.781,0.684,0.781,0,13,UI\UIP5\fu01@
3047,0,0,0,10,0.781,0.879,0.684,0.781,0,13,UI\UIP5\fu01@
3048,0,0,0,10,0.879,0.977,0.684,0.781,0,13,UI\UIP5\fu01@
3049,0,0,0,10,0.000,0.098,0.781,0.879,0,13,UI\UIP5\fu01@
3050,0,0,0,10,0.098,0.195,0.781,0.879,0,13,UI\UIP5\fu01@
3051,0,0,0,10,0.195,0.293,0.781,0.879,0,13,UI\UIP5\fu01@
3052,0,0,0,10,0.293,0.391,0.781,0.879,0,13,UI\UIP5\fu01@
3053,0,0,0,10,0.391,0.488,0.781,0.879,0,13,UI\UIP5\fu01@
3054,0,0,0,10,0.488,0.586,0.781,0.879,0,13,UI\UIP5\fu01@
3055,0,0,0,10,0.586,0.684,0.781,0.879,0,13,UI\UIP5\fu01@
3056,0,0,0,10,0.684,0.781,0.781,0.879,0,13,UI\UIP5\fu01@
3057,0,0,0,10,0.781,0.879,0.781,0.879,0,13,UI\UIP5\fu01@
3058,0,0,0,10,0.879,0.977,0.781,0.879,0,13,UI\UIP5\fu01@
3059,0,0,0,10,0.000,0.098,0.195,0.293,0,13,UI\UIP5\fu02@
3060,0,0,0,10,0.098,0.195,0.195,0.293,0,13,UI\UIP5\fu02@
3061,0,0,0,10,0.195,0.293,0.195,0.293,0,13,UI\UIP5\fu02@
3062,0,0,0,10,0.293,0.391,0.195,0.293,0,13,UI\UIP5\fu02@
3063,0,0,0,10,0.391,0.488,0.195,0.293,0,13,UI\UIP5\fu02@
3064,0,0,0,10,0.488,0.586,0.195,0.293,0,13,UI\UIP5\fu02@
3065,0,0,0,10,0.586,0.684,0.195,0.293,0,13,UI\UIP5\fu02@
3066,0,0,0,10,0.684,0.781,0.195,0.293,0,13,UI\UIP5\fu02@
3067,0,0,0,10,0.781,0.879,0.195,0.293,0,13,UI\UIP5\fu02@
3068,0,0,0,10,0.879,0.977,0.195,0.293,0,13,UI\UIP5\fu02@
3069,0,0,0,10,0.000,0.098,0.293,0.391,0,13,UI\UIP5\fu02@
3070,1,0,0,10,0.098,0.195,0.293,0.391,0,13,UI\UIP5\fu02@
3071,0,0,0,10,0.195,0.293,0.293,0.391,0,13,UI\UIP5\fu02@
3072,0,0,0,10,0.293,0.391,0.293,0.391,0,13,UI\UIP5\fu02@
3073,0,0,0,10,0.391,0.488,0.293,0.391,0,13,UI\UIP5\fu02@
3074,0,0,0,10,0.488,0.586,0.293,0.391,0,13,UI\UIP5\fu02@
3075,0,0,0,10,0.586,0.684,0.293,0.391,0,13,UI\UIP5\fu02@
3076,0,0,0,10,0.684,0.781,0.293,0.391,0,13,UI\UIP5\fu02@
3077,0,0,0,10,0.781,0.879,0.293,0.391,0,13,UI\UIP5\fu02@
3078,0,0,0,10,0.879,0.977,0.293,0.391,0,13,UI\UIP5\fu02@
3079,0,0,0,10,0.000,0.098,0.391,0.488,0,13,UI\UIP5\fu02@
3080,0,0,0,10,0.098,0.195,0.391,0.488,0,13,UI\UIP5\fu02@
3081,0,0,0,10,0.195,0.293,0.391,0.488,0,13,UI\UIP5\fu02@
3082,0,0,0,10,0.293,0.391,0.391,0.488,0,13,UI\UIP5\fu02@
3083,0,0,0,10,0.391,0.488,0.391,0.488,0,13,UI\UIP5\fu02@
3084,0,0,0,10,0.488,0.586,0.391,0.488,0,13,UI\UIP5\fu02@
3085,0,0,0,10,0.586,0.684,0.391,0.488,0,13,UI\UIP5\fu02@
3086,0,0,0,10,0.684,0.781,0.391,0.488,0,13,UI\UIP5\fu02@
3087,0,0,0,10,0.781,0.879,0.391,0.488,0,13,UI\UIP5\fu02@
3088,0,0,0,10,0.000,0.098,0.781,0.879,0,13,UI\UIP5\fu02@
3089,0,0,0,10,0.098,0.195,0.781,0.879,0,13,UI\UIP5\fu02@
3090,0,0,0,10,0.195,0.293,0.781,0.879,0,13,UI\UIP5\fu02@
3091,0,0,0,10,0.293,0.391,0.781,0.879,0,13,UI\UIP5\fu02@
3092,0,0,0,10,0.391,0.488,0.781,0.879,0,13,UI\UIP5\fu02@
3093,0,0,0,10,0.488,0.586,0.781,0.879,0,13,UI\UIP5\fu02@
3094,0,0,0,10,0.586,0.684,0.781,0.879,0,13,UI\UIP5\fu02@
3095,0,0,0,10,0.684,0.781,0.781,0.879,0,13,UI\UIP5\fu02@
3096,0,0,0,10,0.781,0.879,0.781,0.879,0,13,UI\UIP5\fu02@
3097,0,0,0,10,0.879,0.977,0.781,0.879,0,13,UI\UIP5\fu02@
3098,0,0,0,10,0.000,0.098,0.879,0.977,0,13,UI\UIP5\fu02@
3099,0,0,0,10,0.098,0.195,0.879,0.977,0,13,UI\UIP5\fu02@
3100,0,0,0,10,0.195,0.293,0.879,0.977,0,13,UI\UIP5\fu02@
3101,0,0,0,10,0.293,0.391,0.879,0.977,0,13,UI\UIP5\fu02@
3102,0,0,0,10,0.391,0.488,0.879,0.977,0,13,UI\UIP5\fu02@
3103,0,0,0,10,0.488,0.586,0.879,0.977,0,13,UI\UIP5\fu02@
3104,0,0,0,10,0.586,0.684,0.879,0.977,0,13,UI\UIP5\fu02@
3105,0,0,0,10,0.684,0.781,0.879,0.977,0,13,UI\UIP5\fu02@
3106,0,0,0,10,0.781,0.879,0.879,0.977,0,13,UI\UIP5\fu02@
3107,0,0,0,10,0.879,0.977,0.879,0.977,0,13,UI\UIP5\fu02@
3108,0,0,0,10,0.000,0.098,0.000,0.098,0,13,UI\UIP5\fu03@
3109,0,0,0,10,0.098,0.195,0.000,0.098,0,13,UI\UIP5\fu03@
3110,1,0,0,10,0.195,0.293,0.000,0.098,0,13,UI\UIP5\fu03@
3111,0,0,0,10,0.293,0.391,0.000,0.098,0,13,UI\UIP5\fu03@
3112,0,0,0,10,0.391,0.488,0.000,0.098,0,13,UI\UIP5\fu03@
3113,1,0,0,10,0.488,0.586,0.000,0.098,0,13,UI\UIP5\fu03@
3114,0,0,0,10,0.586,0.684,0.000,0.098,0,13,UI\UIP5\fu03@
3115,0,0,0,10,0.684,0.781,0.000,0.098,0,13,UI\UIP5\fu03@
3116,0,0,0,10,0.781,0.879,0.000,0.098,0,13,UI\UIP5\fu03@
3117,0,0,0,10,0.879,0.977,0.000,0.098,0,13,UI\UIP5\fu03@
3118,0,0,0,10,0.000,0.098,0.098,0.195,0,13,UI\UIP5\fu03@
3119,0,0,0,10,0.098,0.195,0.098,0.195,0,13,UI\UIP5\fu03@
3120,0,0,0,10,0.195,0.293,0.098,0.195,0,13,UI\UIP5\fu03@
3121,0,0,0,10,0.293,0.391,0.098,0.195,0,13,UI\UIP5\fu03@
3122,0,0,0,10,0.391,0.488,0.098,0.195,0,13,UI\UIP5\fu03@
3123,0,0,0,10,0.488,0.586,0.098,0.195,0,13,UI\UIP5\fu03@
3124,0,0,0,10,0.586,0.684,0.098,0.195,0,13,UI\UIP5\fu03@
3125,0,0,0,10,0.684,0.781,0.098,0.195,0,13,UI\UIP5\fu03@
3126,0,0,0,10,0.781,0.879,0.098,0.195,0,13,UI\UIP5\fu03@
3127,0,0,0,10,0.879,0.977,0.098,0.195,0,13,UI\UIP5\fu03@
3128,0,0,0,10,0.000,0.098,0.195,0.293,0,13,UI\UIP5\fu03@
3129,0,0,0,10,0.098,0.195,0.195,0.293,0,13,UI\UIP5\fu03@
3130,0,0,0,10,0.195,0.293,0.195,0.293,0,13,UI\UIP5\fu03@
3131,0,0,0,10,0.293,0.391,0.195,0.293,0,13,UI\UIP5\fu03@
3132,0,0,0,10,0.391,0.488,0.195,0.293,0,13,UI\UIP5\fu03@
3133,0,0,0,10,0.000,0.098,0.293,0.391,0,13,UI\UIP5\fu01@
3134,0,0,0,10,0.098,0.195,0.293,0.391,0,13,UI\UIP5\fu01@
3135,0,0,0,10,0.195,0.293,0.293,0.391,0,13,UI\UIP5\fu01@
3136,0,0,0,10,0.293,0.391,0.293,0.391,0,13,UI\UIP5\fu01@
3137,0,0,0,10,0.391,0.488,0.293,0.391,0,13,UI\UIP5\fu01@
3138,0,0,0,10,0.488,0.586,0.293,0.391,0,13,UI\UIP5\fu01@
3139,0,0,0,10,0.586,0.684,0.293,0.391,0,13,UI\UIP5\fu01@
3140,0,0,0,10,0.684,0.781,0.293,0.391,0,13,UI\UIP5\fu01@
3141,0,0,0,10,0.781,0.879,0.293,0.391,0,13,UI\UIP5\fu01@
3142,0,0,0,10,0.879,0.977,0.293,0.391,0,13,UI\UIP5\fu01@
3143,0,0,0,10,0.000,0.098,0.391,0.488,0,13,UI\UIP5\fu01@
3144,0,0,0,10,0.098,0.195,0.391,0.488,0,13,UI\UIP5\fu01@
3145,0,0,0,10,0.195,0.293,0.391,0.488,0,13,UI\UIP5\fu01@
3146,0,0,0,10,0.293,0.391,0.391,0.488,0,13,UI\UIP5\fu01@
3147,0,0,0,10,0.391,0.488,0.391,0.488,0,13,UI\UIP5\fu01@
3148,0,0,0,10,0.098,0.195,0.879,0.977,0,13,UI\UIP5\fu01@
3149,0,0,0,10,0.195,0.293,0.879,0.977,0,13,UI\UIP5\fu01@
3150,0,0,0,10,0.293,0.391,0.879,0.977,0,13,UI\UIP5\fu01@
3151,0,0,0,10,0.391,0.488,0.879,0.977,0,13,UI\UIP5\fu01@
3152,0,0,0,10,0.488,0.586,0.879,0.977,0,13,UI\UIP5\fu01@
3153,0,0,0,10,0.586,0.684,0.879,0.977,0,13,UI\UIP5\fu01@
3154,0,0,0,10,0.684,0.781,0.879,0.977,0,13,UI\UIP5\fu01@
3155,0,0,0,10,0.781,0.879,0.879,0.977,0,13,UI\UIP5\fu01@
3156,0,0,0,10,0.879,0.977,0.879,0.977,0,13,UI\UIP5\fu01@
3157,0,0,0,10,0.000,0.098,0.000,0.098,0,13,UI\UIP5\fu02@
3158,0,0,0,10,0.098,0.195,0.000,0.098,0,13,UI\UIP5\fu02@
3159,0,0,0,10,0.195,0.293,0.000,0.098,0,13,UI\UIP5\fu02@
3160,0,0,0,10,0.879,0.977,0.391,0.488,0,13,UI\UIP5\fu02@
3161,0,0,0,10,0.000,0.098,0.488,0.586,0,13,UI\UIP5\fu02@
3162,0,0,0,10,0.098,0.195,0.488,0.586,0,13,UI\UIP5\fu02@
3163,0,0,0,10,0.195,0.293,0.488,0.586,0,13,UI\UIP5\fu02@
3164,0,0,0,10,0.293,0.391,0.488,0.586,0,13,UI\UIP5\fu02@
3165,0,0,0,10,0.391,0.488,0.488,0.586,0,13,UI\UIP5\fu02@
3166,0,0,0,10,0.488,0.586,0.488,0.586,0,13,UI\UIP5\fu02@
3167,0,0,0,10,0.586,0.684,0.488,0.586,0,13,UI\UIP5\fu02@
3168,0,0,0,10,0.684,0.781,0.488,0.586,0,13,UI\UIP5\fu02@
3169,0,0,0,10,0.781,0.879,0.488,0.586,0,13,UI\UIP5\fu02@
3170,0,0,0,10,0.879,0.977,0.488,0.586,0,13,UI\UIP5\fu02@
3171,0,0,0,10,0.000,0.098,0.586,0.684,0,13,UI\UIP5\fu02@
3172,0,0,0,10,0.098,0.195,0.586,0.684,0,13,UI\UIP5\fu02@
3173,0,0,0,10,0.195,0.293,0.586,0.684,0,13,UI\UIP5\fu02@
3174,0,0,0,10,0.293,0.391,0.586,0.684,0,13,UI\UIP5\fu02@
3175,0,0,0,10,0.488,0.586,0.195,0.293,0,13,UI\UIP5\fu03@
3176,0,0,0,10,0.586,0.684,0.195,0.293,0,13,UI\UIP5\fu03@
3177,0,0,0,10,0.684,0.781,0.195,0.293,0,13,UI\UIP5\fu03@
3178,0,0,0,10,0.781,0.879,0.195,0.293,0,13,UI\UIP5\fu03@
3179,0,0,0,10,0.879,0.977,0.195,0.293,0,13,UI\UIP5\fu03@
3180,0,0,0,10,0.000,0.098,0.293,0.391,0,13,UI\UIP5\fu03@
3181,0,0,0,10,0.781,0.879,0.195,0.293,0,13,UI\UIP5\fu01@
3182,0,0,0,10,0.879,0.977,0.195,0.293,0,13,UI\UIP5\fu01@
3183,0,0,0,10,0.000,0.098,0.879,0.977,0,13,UI\UIP5\fu01@
3201,0,0,0,10,0.000,0.195,0.000,0.195,0,14,UI\UIP5\Item1@
3202,0,0,0,10,0.195,0.391,0.000,0.195,0,14,UI\UIP5\Item1@
3203,0,0,0,10,0.391,0.586,0.000,0.195,0,14,UI\UIP5\Item1@
3204,0,0,0,10,0.586,0.781,0.000,0.195,0,14,UI\UIP5\Item1@
3205,0,0,0,10,0.781,0.977,0.000,0.195,0,14,UI\UIP5\Item1@
3206,0,0,0,10,0.000,0.195,0.195,0.391,0,14,UI\UIP5\Item1@
3207,0,0,0,10,0.195,0.391,0.195,0.391,0,14,UI\UIP5\Item1@
3208,0,0,0,10,0.391,0.586,0.195,0.391,0,14,UI\UIP5\Item1@
3209,0,0,0,10,0.586,0.781,0.195,0.391,0,14,UI\UIP5\Item1@
3210,0,0,0,10,0.781,0.977,0.195,0.391,0,14,UI\UIP5\Item1@
3211,0,0,0,10,0.000,0.195,0.391,0.586,0,14,UI\UIP5\Item1@
3212,0,0,0,10,0.195,0.391,0.391,0.586,0,14,UI\UIP5\Item1@
3213,0,0,0,10,0.391,0.586,0.391,0.586,0,14,UI\UIP5\Item1@
3214,0,0,0,10,0.586,0.781,0.391,0.586,0,14,UI\UIP5\Item1@
3215,0,0,0,10,0.781,0.977,0.391,0.586,0,14,UI\UIP5\Item1@
3216,0,0,0,10,0.000,0.195,0.586,0.781,0,14,UI\UIP5\Item1@
3217,0,0,0,10,0.195,0.391,0.586,0.781,0,14,UI\UIP5\Item1@
3218,0,0,0,10,0.391,0.586,0.586,0.781,0,14,UI\UIP5\Item1@
3219,0,0,0,10,0.586,0.781,0.586,0.781,0,14,UI\UIP5\Item1@
3220,0,0,0,10,0.781,0.977,0.586,0.781,0,14,UI\UIP5\Item1@
3221,0,0,0,10,0.000,0.195,0.781,0.977,0,14,UI\UIP5\Item1@
3222,0,0,0,10,0.195,0.391,0.781,0.977,0,14,UI\UIP5\Item1@
3223,0,0,0,10,0.391,0.586,0.781,0.977,0,14,UI\UIP5\Item1@
3224,0,0,0,10,0.586,0.781,0.781,0.977,0,14,UI\UIP5\Item1@
3225,0,0,0,10,0.781,0.977,0.781,0.977,0,14,UI\UIP5\Item1@
3226,0,0,0,10,0.000,0.195,0.000,0.195,0,14,UI\UIP5\Item2@
3227,0,0,0,10,0.195,0.391,0.000,0.195,0,14,UI\UIP5\Item2@
3228,0,0,0,10,0.391,0.586,0.000,0.195,0,14,UI\UIP5\Item2@
3229,0,0,0,10,0.586,0.781,0.000,0.195,0,14,UI\UIP5\Item2@
3230,0,0,0,10,0.781,0.977,0.000,0.195,0,14,UI\UIP5\Item2@
3231,0,0,0,10,0.000,0.195,0.195,0.391,0,14,UI\UIP5\Item2@
3232,0,0,0,10,0.195,0.391,0.195,0.391,0,14,UI\UIP5\Item2@
3233,0,0,0,10,0.391,0.586,0.195,0.391,0,14,UI\UIP5\Item2@
3234,0,0,0,10,0.586,0.781,0.195,0.391,0,14,UI\UIP5\Item2@
3235,0,0,0,10,0.781,0.977,0.195,0.391,0,14,UI\UIP5\Item2@
3236,0,0,0,10,0.000,0.195,0.391,0.586,0,14,UI\UIP5\Item2@
3237,0,0,0,10,0.195,0.391,0.391,0.586,0,14,UI\UIP5\Item2@
3238,0,0,0,10,0.391,0.586,0.391,0.586,0,14,UI\UIP5\Item2@
3239,0,0,0,10,0.586,0.781,0.391,0.586,0,14,UI\UIP5\Item2@
3240,0,0,0,10,0.781,0.977,0.391,0.586,0,14,UI\UIP5\Item2@
3241,0,0,0,10,0.000,0.195,0.586,0.781,0,14,UI\UIP5\Item2@
3242,0,0,0,10,0.195,0.391,0.586,0.781,0,14,UI\UIP5\Item2@
3243,0,0,0,10,0.391,0.586,0.586,0.781,0,14,UI\UIP5\Item2@
3244,0,0,0,10,0.586,0.781,0.586,0.781,0,14,UI\UIP5\Item2@
3245,0,0,0,10,0.781,0.977,0.586,0.781,0,14,UI\UIP5\Item2@
3246,0,0,0,10,0.000,0.195,0.781,0.977,0,14,UI\UIP5\Item2@
3247,0,0,0,10,0.195,0.391,0.781,0.977,0,14,UI\UIP5\Item2@
3248,0,0,0,10,0.391,0.586,0.781,0.977,0,14,UI\UIP5\Item2@
3249,0,0,0,10,0.586,0.781,0.781,0.977,0,14,UI\UIP5\Item2@
3250,0,0,0,10,0.781,0.977,0.781,0.977,0,14,UI\UIP5\Item2@
3251,0,0,0,10,0.000,0.195,0.000,0.195,0,14,UI\UIP5\Item3@
3252,0,0,0,10,0.195,0.391,0.000,0.195,0,14,UI\UIP5\Item3@
3253,0,0,0,10,0.391,0.586,0.000,0.195,0,14,UI\UIP5\Item3@
3254,0,0,0,10,0.586,0.781,0.000,0.195,0,14,UI\UIP5\Item3@
